symbol,regime,start_dt,end_dt,bars
SBER,trend,2025-03-16 18:00:00+00:00,2025-03-16 19:00:00+00:00,3
SBER,range,2025-03-16 19:30:00+00:00,2025-03-17 00:00:00+00:00,10
SBER,trend,2025-03-17 00:30:00+00:00,2025-03-17 00:30:00+00:00,1
SBER,range,2025-03-17 01:00:00+00:00,2025-03-17 06:30:00+00:00,12
SBER,trend,2025-03-17 07:00:00+00:00,2025-03-17 07:00:00+00:00,1
SBER,range,2025-03-17 07:30:00+00:00,2025-03-18 02:30:00+00:00,39
SBER,trend,2025-03-18 03:00:00+00:00,2025-03-18 03:00:00+00:00,1
SBER,range,2025-03-18 03:30:00+00:00,2025-03-18 03:30:00+00:00,1
SBER,trend,2025-03-18 04:00:00+00:00,2025-03-18 06:00:00+00:00,5
SBER,range,2025-03-18 06:30:00+00:00,2025-03-18 06:30:00+00:00,1
SBER,trend,2025-03-18 07:00:00+00:00,2025-03-18 07:30:00+00:00,2
SBER,range,2025-03-18 08:00:00+00:00,2025-03-18 08:30:00+00:00,2
SBER,trend,2025-03-18 09:00:00+00:00,2025-03-18 09:30:00+00:00,2
SBER,range,2025-03-18 10:00:00+00:00,2025-03-22 01:30:00+00:00,176
SBER,trend,2025-03-22 02:00:00+00:00,2025-03-22 06:00:00+00:00,9
SBER,range,2025-03-22 06:30:00+00:00,2025-03-25 05:00:00+00:00,142
SBER,trend,2025-03-25 05:30:00+00:00,2025-03-25 06:00:00+00:00,2
SBER,range,2025-03-25 06:30:00+00:00,2025-03-25 06:30:00+00:00,1
SBER,trend,2025-03-25 07:00:00+00:00,2025-03-25 07:00:00+00:00,1
SBER,range,2025-03-25 07:30:00+00:00,2025-03-27 06:30:00+00:00,95
SBER,trend,2025-03-27 07:00:00+00:00,2025-03-27 07:00:00+00:00,1
SBER,range,2025-03-27 07:30:00+00:00,2025-03-27 23:30:00+00:00,33
SBER,trend,2025-03-28 00:00:00+00:00,2025-03-28 06:00:00+00:00,13
SBER,range,2025-03-28 06:30:00+00:00,2025-03-28 06:30:00+00:00,1
SBER,trend,2025-03-28 07:00:00+00:00,2025-03-28 08:00:00+00:00,3
SBER,range,2025-03-28 08:30:00+00:00,2025-03-29 02:00:00+00:00,36
SBER,trend,2025-03-29 02:30:00+00:00,2025-03-29 06:00:00+00:00,8
SBER,range,2025-03-29 06:30:00+00:00,2025-03-29 15:30:00+00:00,19
SBER,trend,2025-03-29 16:00:00+00:00,2025-03-29 16:00:00+00:00,1
SBER,range,2025-03-29 16:30:00+00:00,2025-03-29 16:30:00+00:00,1
SBER,trend,2025-03-29 17:00:00+00:00,2025-03-30 01:00:00+00:00,17
SBER,range,2025-03-30 01:30:00+00:00,2025-03-30 11:30:00+00:00,21
SBER,trend,2025-03-30 12:00:00+00:00,2025-03-30 15:30:00+00:00,8
SBER,range,2025-03-30 16:00:00+00:00,2025-03-30 17:30:00+00:00,4
SBER,trend,2025-03-30 18:00:00+00:00,2025-03-30 19:30:00+00:00,4
SBER,range,2025-03-30 20:00:00+00:00,2025-03-31 00:30:00+00:00,10
SBER,trend,2025-03-31 01:00:00+00:00,2025-03-31 01:00:00+00:00,1
SBER,range,2025-03-31 01:30:00+00:00,2025-03-31 21:30:00+00:00,41
SBER,trend,2025-03-31 22:00:00+00:00,2025-04-01 06:00:00+00:00,17
SBER,range,2025-04-01 06:30:00+00:00,2025-04-01 06:30:00+00:00,1
SBER,trend,2025-04-01 07:00:00+00:00,2025-04-01 13:00:00+00:00,13
SBER,range,2025-04-01 13:30:00+00:00,2025-04-02 04:00:00+00:00,30
SBER,trend,2025-04-02 04:30:00+00:00,2025-04-02 06:00:00+00:00,4
SBER,range,2025-04-02 06:30:00+00:00,2025-04-04 22:30:00+00:00,129
SBER,trend,2025-04-04 23:00:00+00:00,2025-04-05 06:00:00+00:00,15
SBER,range,2025-04-05 06:30:00+00:00,2025-04-05 09:30:00+00:00,7
SBER,trend,2025-04-05 10:00:00+00:00,2025-04-05 18:00:00+00:00,17
SBER,range,2025-04-05 18:30:00+00:00,2025-04-05 20:00:00+00:00,4
SBER,trend,2025-04-05 20:30:00+00:00,2025-04-06 01:00:00+00:00,10
SBER,range,2025-04-06 01:30:00+00:00,2025-04-07 07:00:00+00:00,60
SBER,high_vol,2025-04-07 07:30:00+00:00,2025-04-07 19:30:00+00:00,25
SBER,range,2025-04-07 20:00:00+00:00,2025-04-10 03:30:00+00:00,112
SBER,trend,2025-04-10 04:00:00+00:00,2025-04-10 06:00:00+00:00,5
SBER,range,2025-04-10 06:30:00+00:00,2025-04-10 06:30:00+00:00,1
SBER,trend,2025-04-10 07:00:00+00:00,2025-04-10 11:30:00+00:00,10
SBER,range,2025-04-10 12:00:00+00:00,2025-04-12 00:00:00+00:00,73
SBER,trend,2025-04-12 00:30:00+00:00,2025-04-12 06:00:00+00:00,12
SBER,range,2025-04-12 06:30:00+00:00,2025-04-12 09:30:00+00:00,7
SBER,trend,2025-04-12 10:00:00+00:00,2025-04-13 01:00:00+00:00,31
SBER,range,2025-04-13 01:30:00+00:00,2025-04-15 03:30:00+00:00,101
SBER,trend,2025-04-15 04:00:00+00:00,2025-04-15 05:30:00+00:00,4
SBER,range,2025-04-15 06:00:00+00:00,2025-04-15 06:30:00+00:00,2
SBER,trend,2025-04-15 07:00:00+00:00,2025-04-15 08:30:00+00:00,4
SBER,range,2025-04-15 09:00:00+00:00,2025-04-17 05:30:00+00:00,90
SBER,trend,2025-04-17 06:00:00+00:00,2025-04-17 06:00:00+00:00,1
SBER,range,2025-04-17 06:30:00+00:00,2025-04-21 21:30:00+00:00,223
SBER,trend,2025-04-21 22:00:00+00:00,2025-04-22 06:00:00+00:00,17
SBER,range,2025-04-22 06:30:00+00:00,2025-04-22 06:30:00+00:00,1
SBER,trend,2025-04-22 07:00:00+00:00,2025-04-22 11:00:00+00:00,9
SBER,range,2025-04-22 11:30:00+00:00,2025-04-23 03:30:00+00:00,33
SBER,trend,2025-04-23 04:00:00+00:00,2025-04-23 06:00:00+00:00,5
SBER,range,2025-04-23 06:30:00+00:00,2025-04-23 06:30:00+00:00,1
SBER,trend,2025-04-23 07:00:00+00:00,2025-04-23 07:30:00+00:00,2
SBER,range,2025-04-23 08:00:00+00:00,2025-04-25 22:30:00+00:00,126
SBER,trend,2025-04-25 23:00:00+00:00,2025-04-26 06:00:00+00:00,15
SBER,range,2025-04-26 06:30:00+00:00,2025-04-26 09:30:00+00:00,7
SBER,trend,2025-04-26 10:00:00+00:00,2025-04-26 16:30:00+00:00,14
SBER,range,2025-04-26 17:00:00+00:00,2025-04-27 09:30:00+00:00,34
SBER,trend,2025-04-27 10:00:00+00:00,2025-04-27 10:00:00+00:00,1
SBER,range,2025-04-27 10:30:00+00:00,2025-04-29 04:00:00+00:00,84
SBER,trend,2025-04-29 04:30:00+00:00,2025-04-29 06:00:00+00:00,4
SBER,range,2025-04-29 06:30:00+00:00,2025-04-29 07:00:00+00:00,2
SBER,trend,2025-04-29 07:30:00+00:00,2025-04-29 08:30:00+00:00,3
SBER,range,2025-04-29 09:00:00+00:00,2025-04-29 21:00:00+00:00,25
SBER,trend,2025-04-29 21:30:00+00:00,2025-04-30 06:00:00+00:00,18
SBER,range,2025-04-30 06:30:00+00:00,2025-04-30 06:30:00+00:00,1
SBER,trend,2025-04-30 07:00:00+00:00,2025-04-30 08:30:00+00:00,4
SBER,range,2025-04-30 09:00:00+00:00,2025-05-02 18:30:00+00:00,116
SBER,trend,2025-05-02 19:00:00+00:00,2025-05-03 06:00:00+00:00,23
SBER,range,2025-05-03 06:30:00+00:00,2025-05-03 11:00:00+00:00,10
SBER,trend,2025-05-03 11:30:00+00:00,2025-05-03 16:00:00+00:00,10
SBER,range,2025-05-03 16:30:00+00:00,2025-05-03 16:30:00+00:00,1
SBER,trend,2025-05-03 17:00:00+00:00,2025-05-03 22:30:00+00:00,12
SBER,range,2025-05-03 23:00:00+00:00,2025-05-03 23:00:00+00:00,1
SBER,trend,2025-05-03 23:30:00+00:00,2025-05-03 23:30:00+00:00,1
SBER,range,2025-05-04 00:00:00+00:00,2025-05-05 18:00:00+00:00,85
SBER,trend,2025-05-05 18:30:00+00:00,2025-05-05 22:00:00+00:00,8
SBER,range,2025-05-05 22:30:00+00:00,2025-05-05 22:30:00+00:00,1
SBER,trend,2025-05-05 23:00:00+00:00,2025-05-05 23:00:00+00:00,1
SBER,range,2025-05-05 23:30:00+00:00,2025-05-05 23:30:00+00:00,1
SBER,trend,2025-05-06 00:00:00+00:00,2025-05-06 06:00:00+00:00,13
SBER,range,2025-05-06 06:30:00+00:00,2025-05-06 07:00:00+00:00,2
SBER,trend,2025-05-06 07:30:00+00:00,2025-05-06 07:30:00+00:00,1
SBER,range,2025-05-06 08:00:00+00:00,2025-05-06 19:30:00+00:00,24
SBER,trend,2025-05-06 20:00:00+00:00,2025-05-07 05:30:00+00:00,20
SBER,range,2025-05-07 06:00:00+00:00,2025-05-07 06:30:00+00:00,2
SBER,trend,2025-05-07 07:00:00+00:00,2025-05-07 08:30:00+00:00,4
SBER,range,2025-05-07 09:00:00+00:00,2025-05-11 09:30:00+00:00,194
SBER,trend,2025-05-11 10:00:00+00:00,2025-05-11 15:00:00+00:00,11
SBER,range,2025-05-11 15:30:00+00:00,2025-05-12 06:30:00+00:00,31
SBER,trend,2025-05-12 07:00:00+00:00,2025-05-12 14:00:00+00:00,15
SBER,range,2025-05-12 14:30:00+00:00,2025-05-12 20:30:00+00:00,13
SBER,trend,2025-05-12 21:00:00+00:00,2025-05-12 21:00:00+00:00,1
SBER,range,2025-05-12 21:30:00+00:00,2025-05-12 22:30:00+00:00,3
SBER,trend,2025-05-12 23:00:00+00:00,2025-05-13 06:00:00+00:00,15
SBER,range,2025-05-13 06:30:00+00:00,2025-05-13 06:30:00+00:00,1
SBER,trend,2025-05-13 07:00:00+00:00,2025-05-13 07:00:00+00:00,1
SBER,range,2025-05-13 07:30:00+00:00,2025-05-13 08:00:00+00:00,2
SBER,trend,2025-05-13 08:30:00+00:00,2025-05-13 09:30:00+00:00,3
SBER,range,2025-05-13 10:00:00+00:00,2025-05-15 06:30:00+00:00,90
SBER,trend,2025-05-15 07:00:00+00:00,2025-05-15 09:30:00+00:00,6
SBER,range,2025-05-15 10:00:00+00:00,2025-05-15 10:30:00+00:00,2
SBER,trend,2025-05-15 11:00:00+00:00,2025-05-15 15:00:00+00:00,9
SBER,range,2025-05-15 15:30:00+00:00,2025-05-16 02:30:00+00:00,23
SBER,trend,2025-05-16 03:00:00+00:00,2025-05-16 05:00:00+00:00,5
SBER,range,2025-05-16 05:30:00+00:00,2025-05-17 17:00:00+00:00,72
SBER,trend,2025-05-17 17:30:00+00:00,2025-05-17 17:30:00+00:00,1
SBER,range,2025-05-17 18:00:00+00:00,2025-05-17 18:00:00+00:00,1
SBER,trend,2025-05-17 18:30:00+00:00,2025-05-17 21:30:00+00:00,7
SBER,range,2025-05-17 22:00:00+00:00,2025-05-18 10:30:00+00:00,26
SBER,trend,2025-05-18 11:00:00+00:00,2025-05-19 01:00:00+00:00,29
SBER,range,2025-05-19 01:30:00+00:00,2025-05-19 06:30:00+00:00,11
SBER,trend,2025-05-19 07:00:00+00:00,2025-05-19 07:30:00+00:00,2
SBER,range,2025-05-19 08:00:00+00:00,2025-05-21 01:30:00+00:00,84
SBER,trend,2025-05-21 02:00:00+00:00,2025-05-21 06:00:00+00:00,9
SBER,range,2025-05-21 06:30:00+00:00,2025-05-21 06:30:00+00:00,1
SBER,trend,2025-05-21 07:00:00+00:00,2025-05-21 07:00:00+00:00,1
SBER,range,2025-05-21 07:30:00+00:00,2025-05-22 00:30:00+00:00,35
SBER,trend,2025-05-22 01:00:00+00:00,2025-05-22 06:00:00+00:00,11
SBER,range,2025-05-22 06:30:00+00:00,2025-05-26 15:00:00+00:00,210
SBER,trend,2025-05-26 15:30:00+00:00,2025-05-26 15:30:00+00:00,1
SBER,range,2025-05-26 16:00:00+00:00,2025-05-28 12:30:00+00:00,90
SBER,trend,2025-05-28 13:00:00+00:00,2025-05-29 06:00:00+00:00,35
SBER,range,2025-05-29 06:30:00+00:00,2025-05-29 06:30:00+00:00,1
SBER,trend,2025-05-29 07:00:00+00:00,2025-05-29 10:00:00+00:00,7
SBER,range,2025-05-29 10:30:00+00:00,2025-05-31 05:30:00+00:00,87
SBER,trend,2025-05-31 06:00:00+00:00,2025-05-31 06:00:00+00:00,1
SBER,range,2025-05-31 06:30:00+00:00,2025-05-31 09:30:00+00:00,7
SBER,trend,2025-05-31 10:00:00+00:00,2025-05-31 12:30:00+00:00,6
SBER,range,2025-05-31 13:00:00+00:00,2025-06-01 21:30:00+00:00,66
SBER,trend,2025-06-01 22:00:00+00:00,2025-06-02 01:00:00+00:00,7
SBER,range,2025-06-02 01:30:00+00:00,2025-06-03 01:00:00+00:00,48
SBER,trend,2025-06-03 01:30:00+00:00,2025-06-03 06:00:00+00:00,10
SBER,range,2025-06-03 06:30:00+00:00,2025-06-03 06:30:00+00:00,1
SBER,trend,2025-06-03 07:00:00+00:00,2025-06-03 07:00:00+00:00,1
SBER,range,2025-06-03 07:30:00+00:00,2025-06-03 08:00:00+00:00,2
SBER,trend,2025-06-03 08:30:00+00:00,2025-06-03 09:30:00+00:00,3
SBER,range,2025-06-03 10:00:00+00:00,2025-06-03 10:30:00+00:00,2
SBER,trend,2025-06-03 11:00:00+00:00,2025-06-03 22:00:00+00:00,23
SBER,range,2025-06-03 22:30:00+00:00,2025-06-04 01:00:00+00:00,6
SBER,trend,2025-06-04 01:30:00+00:00,2025-06-04 06:00:00+00:00,10
SBER,range,2025-06-04 06:30:00+00:00,2025-06-04 13:30:00+00:00,15
SBER,trend,2025-06-04 14:00:00+00:00,2025-06-04 14:30:00+00:00,2
SBER,range,2025-06-04 15:00:00+00:00,2025-06-06 05:00:00+00:00,77
SBER,trend,2025-06-06 05:30:00+00:00,2025-06-06 06:00:00+00:00,2
SBER,range,2025-06-06 06:30:00+00:00,2025-06-06 09:00:00+00:00,6
SBER,trend,2025-06-06 09:30:00+00:00,2025-06-06 09:30:00+00:00,1
SBER,range,2025-06-06 10:00:00+00:00,2025-06-06 23:30:00+00:00,28
SBER,trend,2025-06-07 00:00:00+00:00,2025-06-07 06:00:00+00:00,13
SBER,range,2025-06-07 06:30:00+00:00,2025-06-07 21:00:00+00:00,30
SBER,trend,2025-06-07 21:30:00+00:00,2025-06-07 21:30:00+00:00,1
SBER,range,2025-06-07 22:00:00+00:00,2025-06-08 16:30:00+00:00,38
SBER,trend,2025-06-08 17:00:00+00:00,2025-06-08 17:30:00+00:00,2
SBER,range,2025-06-08 18:00:00+00:00,2025-06-10 02:00:00+00:00,65
SBER,trend,2025-06-10 02:30:00+00:00,2025-06-10 06:00:00+00:00,8
SBER,range,2025-06-10 06:30:00+00:00,2025-06-11 02:30:00+00:00,41
SBER,trend,2025-06-11 03:00:00+00:00,2025-06-11 04:30:00+00:00,4
SBER,range,2025-06-11 05:00:00+00:00,2025-06-11 05:00:00+00:00,1
SBER,trend,2025-06-11 05:30:00+00:00,2025-06-11 06:00:00+00:00,2
SBER,range,2025-06-11 06:30:00+00:00,2025-06-12 04:30:00+00:00,45
SBER,trend,2025-06-12 05:00:00+00:00,2025-06-12 06:00:00+00:00,3
SBER,range,2025-06-12 06:30:00+00:00,2025-06-20 03:30:00+00:00,379
SBER,trend,2025-06-20 04:00:00+00:00,2025-06-20 04:30:00+00:00,2
SBER,range,2025-06-20 05:00:00+00:00,2025-06-20 22:00:00+00:00,35
SBER,trend,2025-06-20 22:30:00+00:00,2025-06-21 06:00:00+00:00,16
SBER,range,2025-06-21 06:30:00+00:00,2025-06-26 02:00:00+00:00,232
SBER,trend,2025-06-26 02:30:00+00:00,2025-06-26 06:00:00+00:00,8
SBER,range,2025-06-26 06:30:00+00:00,2025-06-28 09:30:00+00:00,103
SBER,trend,2025-06-28 10:00:00+00:00,2025-06-29 00:30:00+00:00,30
SBER,range,2025-06-29 01:00:00+00:00,2025-07-02 04:00:00+00:00,151
SBER,trend,2025-07-02 04:30:00+00:00,2025-07-02 06:00:00+00:00,4
SBER,range,2025-07-02 06:30:00+00:00,2025-07-03 06:30:00+00:00,49
SBER,trend,2025-07-03 07:00:00+00:00,2025-07-03 09:00:00+00:00,5
SBER,range,2025-07-03 09:30:00+00:00,2025-07-07 17:00:00+00:00,208
SBER,trend,2025-07-07 17:30:00+00:00,2025-07-08 06:00:00+00:00,26
SBER,range,2025-07-08 06:30:00+00:00,2025-07-08 06:30:00+00:00,1
SBER,trend,2025-07-08 07:00:00+00:00,2025-07-08 09:30:00+00:00,6
SBER,range,2025-07-08 10:00:00+00:00,2025-07-09 03:30:00+00:00,36
SBER,trend,2025-07-09 04:00:00+00:00,2025-07-09 06:00:00+00:00,5
SBER,range,2025-07-09 06:30:00+00:00,2025-07-09 06:30:00+00:00,1
SBER,trend,2025-07-09 07:00:00+00:00,2025-07-09 08:00:00+00:00,3
SBER,range,2025-07-09 08:30:00+00:00,2025-07-10 05:30:00+00:00,43
SBER,trend,2025-07-10 06:00:00+00:00,2025-07-10 06:00:00+00:00,1
SBER,range,2025-07-10 06:30:00+00:00,2025-07-11 01:00:00+00:00,38
SBER,trend,2025-07-11 01:30:00+00:00,2025-07-11 06:00:00+00:00,10
SBER,range,2025-07-11 06:30:00+00:00,2025-07-12 01:00:00+00:00,38
SBER,trend,2025-07-12 01:30:00+00:00,2025-07-12 06:00:00+00:00,10
SBER,range,2025-07-12 06:30:00+00:00,2025-07-12 10:00:00+00:00,8
SBER,trend,2025-07-12 10:30:00+00:00,2025-07-12 12:00:00+00:00,4
SBER,range,2025-07-12 12:30:00+00:00,2025-07-12 16:30:00+00:00,9
SBER,trend,2025-07-12 17:00:00+00:00,2025-07-12 18:00:00+00:00,3
SBER,range,2025-07-12 18:30:00+00:00,2025-07-12 19:00:00+00:00,2
SBER,trend,2025-07-12 19:30:00+00:00,2025-07-13 01:00:00+00:00,12
SBER,range,2025-07-13 01:30:00+00:00,2025-07-13 20:00:00+00:00,38
SBER,trend,2025-07-13 20:30:00+00:00,2025-07-14 01:00:00+00:00,10
SBER,range,2025-07-14 01:30:00+00:00,2025-07-14 22:30:00+00:00,43
SBER,trend,2025-07-14 23:00:00+00:00,2025-07-15 06:00:00+00:00,15
SBER,range,2025-07-15 06:30:00+00:00,2025-07-15 06:30:00+00:00,1
SBER,trend,2025-07-15 07:00:00+00:00,2025-07-16 06:00:00+00:00,47
SBER,range,2025-07-16 06:30:00+00:00,2025-07-16 06:30:00+00:00,1
SBER,trend,2025-07-16 07:00:00+00:00,2025-07-16 11:30:00+00:00,10
SBER,range,2025-07-16 12:00:00+00:00,2025-07-16 12:30:00+00:00,2
SBER,trend,2025-07-16 13:00:00+00:00,2025-07-16 13:00:00+00:00,1
SBER,range,2025-07-16 13:30:00+00:00,2025-07-16 14:00:00+00:00,2
SBER,trend,2025-07-16 14:30:00+00:00,2025-07-16 14:30:00+00:00,1
SBER,range,2025-07-16 15:00:00+00:00,2025-07-16 22:00:00+00:00,15
SBER,trend,2025-07-16 22:30:00+00:00,2025-07-17 06:00:00+00:00,16
SBER,range,2025-07-17 06:30:00+00:00,2025-07-17 11:30:00+00:00,11
SBER,trend,2025-07-17 12:00:00+00:00,2025-07-17 13:00:00+00:00,3
SBER,range,2025-07-17 13:30:00+00:00,2025-07-17 23:30:00+00:00,21
SBER,trend,2025-07-18 00:00:00+00:00,2025-07-18 04:00:00+00:00,9
SBER,range,2025-07-18 04:30:00+00:00,2025-07-18 04:30:00+00:00,1
SBER,trend,2025-07-18 05:00:00+00:00,2025-07-18 05:00:00+00:00,1
SBER,range,2025-07-18 05:30:00+00:00,2025-07-18 09:30:00+00:00,9
SBER,trend,2025-07-18 10:00:00+00:00,2025-07-19 06:00:00+00:00,41
SBER,range,2025-07-19 06:30:00+00:00,2025-07-23 13:30:00+00:00,207
SBER,trend,2025-07-23 14:00:00+00:00,2025-07-23 14:30:00+00:00,2
SBER,range,2025-07-23 15:00:00+00:00,2025-07-23 15:30:00+00:00,2
SBER,trend,2025-07-23 16:00:00+00:00,2025-07-23 18:00:00+00:00,5
SBER,range,2025-07-23 18:30:00+00:00,2025-07-25 02:00:00+00:00,64
SBER,trend,2025-07-25 02:30:00+00:00,2025-07-25 04:30:00+00:00,5
SBER,range,2025-07-25 05:00:00+00:00,2025-07-25 05:00:00+00:00,1
SBER,trend,2025-07-25 05:30:00+00:00,2025-07-25 06:00:00+00:00,2
SBER,range,2025-07-25 06:30:00+00:00,2025-07-26 01:30:00+00:00,39
SBER,trend,2025-07-26 02:00:00+00:00,2025-07-26 06:00:00+00:00,9
SBER,range,2025-07-26 06:30:00+00:00,2025-07-26 16:30:00+00:00,21
SBER,trend,2025-07-26 17:00:00+00:00,2025-07-27 00:30:00+00:00,16
SBER,range,2025-07-27 01:00:00+00:00,2025-07-27 09:30:00+00:00,18
SBER,trend,2025-07-27 10:00:00+00:00,2025-07-27 10:00:00+00:00,1
SBER,range,2025-07-27 10:30:00+00:00,2025-07-27 17:00:00+00:00,14
SBER,trend,2025-07-27 17:30:00+00:00,2025-07-27 17:30:00+00:00,1
SBER,range,2025-07-27 18:00:00+00:00,2025-07-28 22:30:00+00:00,58
SBER,trend,2025-07-28 23:00:00+00:00,2025-07-29 06:00:00+00:00,15
SBER,range,2025-07-29 06:30:00+00:00,2025-07-29 06:30:00+00:00,1
SBER,trend,2025-07-29 07:00:00+00:00,2025-07-29 07:30:00+00:00,2
SBER,range,2025-07-29 08:00:00+00:00,2025-07-30 23:00:00+00:00,79
SBER,trend,2025-07-30 23:30:00+00:00,2025-07-31 06:00:00+00:00,14
SBER,range,2025-07-31 06:30:00+00:00,2025-08-01 04:00:00+00:00,44
SBER,trend,2025-08-01 04:30:00+00:00,2025-08-01 06:00:00+00:00,4
SBER,range,2025-08-01 06:30:00+00:00,2025-08-02 04:30:00+00:00,45
SBER,trend,2025-08-02 05:00:00+00:00,2025-08-02 05:00:00+00:00,1
SBER,range,2025-08-02 05:30:00+00:00,2025-08-02 05:30:00+00:00,1
SBER,trend,2025-08-02 06:00:00+00:00,2025-08-02 06:00:00+00:00,1
SBER,range,2025-08-02 06:30:00+00:00,2025-08-04 23:30:00+00:00,131
SBER,trend,2025-08-05 00:00:00+00:00,2025-08-05 00:00:00+00:00,1
SBER,range,2025-08-05 00:30:00+00:00,2025-08-05 00:30:00+00:00,1
SBER,trend,2025-08-05 01:00:00+00:00,2025-08-05 06:00:00+00:00,11
SBER,range,2025-08-05 06:30:00+00:00,2025-08-07 17:00:00+00:00,118
SBER,trend,2025-08-07 17:30:00+00:00,2025-08-07 18:00:00+00:00,2
SBER,range,2025-08-07 18:30:00+00:00,2025-08-08 06:30:00+00:00,25
SBER,trend,2025-08-08 07:00:00+00:00,2025-08-08 07:30:00+00:00,2
SBER,range,2025-08-08 08:00:00+00:00,2025-08-08 23:30:00+00:00,32
SBER,trend,2025-08-09 00:00:00+00:00,2025-08-09 04:00:00+00:00,9
SBER,range,2025-08-09 04:30:00+00:00,2025-08-12 03:00:00+00:00,142
SBER,trend,2025-08-12 03:30:00+00:00,2025-08-12 06:00:00+00:00,6
SBER,range,2025-08-12 06:30:00+00:00,2025-08-16 16:30:00+00:00,213
SBER,trend,2025-08-16 17:00:00+00:00,2025-08-17 01:00:00+00:00,17
SBER,range,2025-08-17 01:30:00+00:00,2025-08-17 09:30:00+00:00,17
SBER,trend,2025-08-17 10:00:00+00:00,2025-08-18 01:00:00+00:00,31
SBER,range,2025-08-18 01:30:00+00:00,2025-08-20 16:30:00+00:00,127
SBER,trend,2025-08-20 17:00:00+00:00,2025-08-20 17:30:00+00:00,2
SBER,range,2025-08-20 18:00:00+00:00,2025-08-20 21:00:00+00:00,7
SBER,trend,2025-08-20 21:30:00+00:00,2025-08-21 06:00:00+00:00,18
SBER,range,2025-08-21 06:30:00+00:00,2025-08-21 06:30:00+00:00,1
SBER,trend,2025-08-21 07:00:00+00:00,2025-08-21 07:30:00+00:00,2
SBER,range,2025-08-21 08:00:00+00:00,2025-08-21 23:00:00+00:00,31
SBER,trend,2025-08-21 23:30:00+00:00,2025-08-22 06:00:00+00:00,14
SBER,range,2025-08-22 06:30:00+00:00,2025-08-22 06:30:00+00:00,1
SBER,trend,2025-08-22 07:00:00+00:00,2025-08-22 09:00:00+00:00,5
SBER,range,2025-08-22 09:30:00+00:00,2025-08-30 09:30:00+00:00,385
SBER,trend,2025-08-30 10:00:00+00:00,2025-08-30 11:30:00+00:00,4
SBER,range,2025-08-30 12:00:00+00:00,2025-09-02 02:00:00+00:00,125
SBER,trend,2025-09-02 02:30:00+00:00,2025-09-02 06:00:00+00:00,8
SBER,range,2025-09-02 06:30:00+00:00,2025-09-04 05:00:00+00:00,94
SBER,trend,2025-09-04 05:30:00+00:00,2025-09-04 05:30:00+00:00,1
SBER,range,2025-09-04 06:00:00+00:00,2025-09-08 12:00:00+00:00,205
SBER,trend,2025-09-08 12:30:00+00:00,2025-09-08 13:00:00+00:00,2
SBER,range,2025-09-08 13:30:00+00:00,2025-09-09 01:00:00+00:00,24
SBER,trend,2025-09-09 01:30:00+00:00,2025-09-09 05:30:00+00:00,9
SBER,range,2025-09-09 06:00:00+00:00,2025-09-09 07:00:00+00:00,3
SBER,trend,2025-09-09 07:30:00+00:00,2025-09-09 09:00:00+00:00,4
SBER,range,2025-09-09 09:30:00+00:00,2025-09-09 10:00:00+00:00,2
SBER,trend,2025-09-09 10:30:00+00:00,2025-09-09 11:00:00+00:00,2
SBER,range,2025-09-09 11:30:00+00:00,2025-09-10 22:30:00+00:00,71
SBER,trend,2025-09-10 23:00:00+00:00,2025-09-11 00:00:00+00:00,3
SBER,range,2025-09-11 00:30:00+00:00,2025-09-11 00:30:00+00:00,1
SBER,trend,2025-09-11 01:00:00+00:00,2025-09-11 06:00:00+00:00,11
SBER,range,2025-09-11 06:30:00+00:00,2025-09-11 06:30:00+00:00,1
SBER,trend,2025-09-11 07:00:00+00:00,2025-09-11 08:00:00+00:00,3
SBER,range,2025-09-11 08:30:00+00:00,2025-09-11 22:30:00+00:00,29
SBER,trend,2025-09-11 23:00:00+00:00,2025-09-12 06:00:00+00:00,15
SBER,range,2025-09-12 06:30:00+00:00,2025-09-12 20:30:00+00:00,29
SBER,trend,2025-09-12 21:00:00+00:00,2025-09-13 06:00:00+00:00,19
SBER,range,2025-09-13 06:30:00+00:00,2025-09-13 11:00:00+00:00,10
SBER,trend,2025-09-13 11:30:00+00:00,2025-09-14 01:00:00+00:00,28
SBER,range,2025-09-14 01:30:00+00:00,2025-09-14 09:30:00+00:00,17
SBER,trend,2025-09-14 10:00:00+00:00,2025-09-14 14:30:00+00:00,10
SBER,range,2025-09-14 15:00:00+00:00,2025-09-18 00:30:00+00:00,164
SBER,trend,2025-09-18 01:00:00+00:00,2025-09-18 06:00:00+00:00,11
SBER,range,2025-09-18 06:30:00+00:00,2025-09-18 06:30:00+00:00,1
SBER,trend,2025-09-18 07:00:00+00:00,2025-09-18 07:00:00+00:00,1
SBER,range,2025-09-18 07:30:00+00:00,2025-09-19 20:30:00+00:00,75
SBER,trend,2025-09-19 21:00:00+00:00,2025-09-20 06:00:00+00:00,19
SBER,range,2025-09-20 06:30:00+00:00,2025-09-23 03:30:00+00:00,139
SBER,trend,2025-09-23 04:00:00+00:00,2025-09-23 06:00:00+00:00,5
SBER,range,2025-09-23 06:30:00+00:00,2025-09-23 06:30:00+00:00,1
SBER,trend,2025-09-23 07:00:00+00:00,2025-09-23 07:30:00+00:00,2
SBER,range,2025-09-23 08:00:00+00:00,2025-09-23 08:00:00+00:00,1
